Class,Filename,Color,Size,Amount
makeupcompact,P190255_hero.jpg,multicolored,Large,Single
makeupcompact,P95108_hero.jpg,orange,Large,Single
makeupcompact,b_102019.jpg,multicolored,Large,Single
sandwich,23039532.jpg,multicolored,Medium,Single
sandwich,23268364.jpg,yellow,Medium,Single
sandwich,54619901.jpg,multicolored,Large,Single
sandwich,60321 GE 7-24-6 -0093.jpg,multicolored,Medium,Single
sandwich,BWNewsImage535281.jpg,multicolored,Medium,Single
sandwich,Sandwichww.jpg,multicolored,Medium,Single
sandwich,TunaHoneyOat-01.jpg,yellow,Medium,Single
sandwich,Veggie-01.jpg,multicolored,Medium,Single
sandwich,blt.jpg,multicolored,Medium,Single
sandwich,daychurchs8-18-5267.jpg,yellow,Medium,Single
sandwich,hmprSuprmOmelet_bacon.jpg,multicolored,Medium,Single
sandwich,menu_chargrilled_club_sandwich.jpg,multicolored,Large,Single
sandwich,menu_chicken_sandwich.jpg,multicolored,Medium,Single
sandwich,pbj.jpg,yellow,Medium,Single
sandwich,turkey.jpg,multicolored,Medium,Single
flashlight,11900.jpg,multicolored,Small,Single
flashlight,834784_sk_lg.jpg,multicolored,Small,Single
flashlight,834808_sk_lg.jpg,multicolored,Small,Single
flashlight,AV-9 No Battery Flashlight.jpg,multicolored,Small,Single
flashlight,Flashlight.jpg,multicolored,Small,Single
flashlight,Graphite3D.jpg,multicolored,Small,Single
flashlight,Streamlight-71001-Jr-Flashlight-W-batteries-black-B00018A3CG-L.jpg,multicolored,Small,Single
flashlight,Streamlight-Stinger-Rechargeable-Flashlight-with-Charger-Black-75014-B00008BFSI-L.jpg,blue,Small,Single
flashlight,freeplay-jonta-flashlight.jpg,multicolored,Small,Single
flashlight,freeplay-xray-wind-up-led-flashlight.jpg,multicolored,Medium,Single
flashlight,new04.jpg,multicolored,Medium,Single
flashlight,new05.jpg,multicolored,Small,Single
flashlight,new06.jpg,multicolored,Medium,Single
flashlight,new08.jpg,gray,Small,Single
flashlight,sl_tasklight_2l3w.jpg,multicolored,Small,Single
